time1,batteryLevel,batteryPercent,wirelessSignal,sensorsQuality,time2,actionEye,actionUpperFace,powerUpperFace,actionLowerFace,powerLowerFace,time3,engagement,excitement,longTermExcitement,stress,relaxation,interest,focus,isENG,isEXC,isSTR,isREL,isINT,isFOC,time11,Pleasure,Arousal,Dominance,time0,momentId,SAM-selectionP,SAM-selectionA,SAM-selectionD
,,,,,1722274964.4061,neutral,neutral,0.0,laugh,0.649257,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.4374,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.4689,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.5007,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.5324,neutral,neutral,0.0,laugh,1.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.5639,neutral,neutral,0.0,smile,0.583573,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.5952,neutral,neutral,0.0,smile,0.583573,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.6267,neutral,neutral,0.0,smile,0.583573,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.6584,neutral,neutral,0.0,smile,0.583573,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.6901,neutral,neutral,0.0,smile,0.461959,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.7214,neutral,neutral,0.0,smile,0.461959,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.7527,neutral,neutral,0.0,smile,0.461959,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.7843,neutral,neutral,0.0,smile,0.461959,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.816,neutral,neutral,0.0,smile,0.381213,,,,,,,,,,,,,,,,,,,,,,,
1722274964.816,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.8476,neutral,neutral,0.0,smile,0.381213,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.8789,neutral,neutral,0.0,smile,0.381213,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.9103,neutral,neutral,0.0,smile,0.381213,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.9419,neutral,neutral,0.0,smirkRight,0.632091,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274964.9736,neutral,neutral,0.0,smirkRight,0.632091,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.0053,neutral,neutral,0.0,smirkRight,0.632091,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.0367,neutral,neutral,0.0,smirkRight,0.632091,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.068,neutral,neutral,0.0,smirkRight,0.582016,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.0995,neutral,neutral,0.0,smirkRight,0.582016,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.1312,neutral,neutral,0.0,smirkRight,0.582016,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.1628,neutral,neutral,0.0,smirkRight,0.582016,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.1943,neutral,neutral,0.0,smirkRight,0.572055,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.2256,neutral,neutral,0.0,smirkRight,0.572055,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.2572,neutral,neutral,0.0,smirkRight,0.572055,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.289,neutral,neutral,0.0,smirkRight,0.572055,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.3207,neutral,neutral,0.0,smirkRight,0.482118,,,,,,,,,,,,,,,,,,,,,,,
1722274965.3286,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.352,neutral,neutral,0.0,smirkRight,0.482118,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.3833,neutral,neutral,0.0,smirkRight,0.482118,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.4146,neutral,neutral,0.0,smirkRight,0.482118,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.4464,neutral,neutral,0.0,smirkRight,0.431949,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.4781,neutral,neutral,0.0,smirkRight,0.431949,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.5094,neutral,neutral,0.0,smirkRight,0.431949,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.5407,neutral,neutral,0.0,smirkRight,0.431949,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.5724,neutral,neutral,0.0,smirkRight,0.406235,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.6041,neutral,neutral,0.0,smirkRight,0.406235,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.6356,neutral,neutral,0.0,smirkRight,0.406235,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.6669,neutral,neutral,0.0,smirkRight,0.406235,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.6983,neutral,neutral,0.0,smirkRight,0.384877,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.7298,neutral,neutral,0.0,smirkRight,0.384877,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.7615,neutral,neutral,0.0,smirkRight,0.384877,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.793,neutral,neutral,0.0,smirkRight,0.384877,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.8244,neutral,neutral,0.0,smirkRight,0.653203,,,,,,,,,,,,,,,,,,,,,,,
1722274965.8244,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.8557,neutral,neutral,0.0,smirkRight,0.653203,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.8873,neutral,neutral,0.0,smirkRight,0.653203,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.919,neutral,neutral,0.0,smirkRight,0.653203,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.9507,neutral,neutral,0.0,smirkRight,0.734671,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274965.982,neutral,neutral,0.0,smirkRight,0.734671,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.0133,neutral,neutral,0.0,smirkRight,0.734671,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.045,neutral,neutral,0.0,smirkRight,0.734671,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.0768,neutral,neutral,0.0,smile,0.347873,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.1083,neutral,neutral,0.0,smile,0.347873,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.1396,neutral,neutral,0.0,smile,0.347873,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.171,neutral,neutral,0.0,smile,0.347873,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.2027,neutral,neutral,0.0,laugh,0.600713,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.2345,neutral,neutral,0.0,laugh,0.600713,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.266,neutral,neutral,0.0,laugh,0.600713,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.2973,neutral,neutral,0.0,laugh,0.600713,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.3286,neutral,neutral,0.0,laugh,0.604466,,,,,,,,,,,,,,,,,,,,,,,
1722274966.3286,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.3604,neutral,neutral,0.0,laugh,0.604466,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.3921,neutral,neutral,0.0,laugh,0.604466,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.4236,neutral,neutral,0.0,laugh,0.604466,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.4549,neutral,frown,0.411889,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.4863,neutral,frown,0.411889,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.5179,neutral,frown,0.411889,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.5496,neutral,frown,0.411889,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.5809,neutral,frown,0.282315,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.6123,neutral,frown,0.282315,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.6438,neutral,frown,0.282315,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.6755,neutral,frown,0.282315,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.7072,neutral,frown,0.189646,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.7388,neutral,frown,0.189646,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.7701,neutral,frown,0.189646,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.8015,neutral,frown,0.189646,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.8332,neutral,neutral,0.0,smirkRight,0.342708,,,,,,,,,,,,,,,,,,,,,,,
1722274966.8411,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.865,neutral,neutral,0.0,smirkRight,0.342708,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.8963,neutral,neutral,0.0,smirkRight,0.342708,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.9276,blink,neutral,0.0,smirkRight,0.342708,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.9591,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274966.9908,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.0226,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.0539,blink,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.0852,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.1166,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.1484,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.1801,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.2114,neutral,frown,0.991364,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.2427,neutral,frown,0.991364,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.2743,neutral,frown,0.991364,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.306,neutral,frown,0.991364,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.3377,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274967.3377,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.369,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.4004,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.432,neutral,frown,1.0,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.4637,neutral,frown,0.77587,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.4953,neutral,frown,0.77587,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.5267,neutral,frown,0.77587,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.558,neutral,frown,0.77587,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.5895,neutral,frown,0.475861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.6212,neutral,frown,0.475861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.653,neutral,frown,0.475861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.6843,neutral,frown,0.475861,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.7156,neutral,frown,0.455007,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.7472,neutral,frown,0.455007,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.7789,neutral,frown,0.455007,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.8107,neutral,frown,0.455007,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,1722274967.842,0.57051,0.403916,0.0,0.28213,0.294281,0.405326,0.675497,true,true,true,true,true,true,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,1722274967.842,0.97,0.09,0.21,,,,,
,,,,,1722274967.842,neutral,frown,0.45824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274967.8499,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.8733,neutral,frown,0.45824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.905,neutral,frown,0.45824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.9368,neutral,frown,0.45824,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.9685,neutral,frown,0.313604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274967.9998,neutral,frown,0.313604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.0311,neutral,frown,0.313604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.0628,neutral,frown,0.313604,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.0945,neutral,frown,0.182183,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.126,neutral,frown,0.182183,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.1573,neutral,frown,0.182183,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.1887,neutral,frown,0.182183,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.2204,neutral,frown,0.105575,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.2521,neutral,frown,0.105575,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.2836,neutral,frown,0.105575,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.315,neutral,frown,0.105575,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.3464,neutral,neutral,0.0,smirkRight,0.468017,,,,,,,,,,,,,,,,,,,,,,,
1722274968.3543,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.3781,neutral,neutral,0.0,smirkRight,0.468017,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.4098,neutral,neutral,0.0,smirkRight,0.468017,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.4412,neutral,neutral,0.0,smirkRight,0.468017,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.4725,neutral,frown,0.363806,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.5038,neutral,frown,0.363806,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.5355,neutral,frown,0.363806,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.5672,neutral,frown,0.363806,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.599,neutral,frown,0.350422,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.6303,neutral,frown,0.350422,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.6617,neutral,frown,0.350422,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.6934,neutral,frown,0.350422,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.7251,neutral,frown,0.417673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.7564,neutral,frown,0.417673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.7877,neutral,frown,0.417673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.819,neutral,frown,0.417673,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.8506,neutral,frown,0.57678,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274968.8506,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.8823,neutral,frown,0.57678,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.9138,neutral,frown,0.57678,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.9451,neutral,frown,0.57678,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274968.9765,neutral,frown,0.532797,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.0081,neutral,frown,0.532797,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.0398,neutral,frown,0.532797,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.0713,neutral,frown,0.532797,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.1027,neutral,frown,0.336679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.1344,neutral,frown,0.336679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.1659,neutral,frown,0.336679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.1976,neutral,frown,0.336679,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.2292,neutral,neutral,0.0,laugh,0.570232,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.2605,neutral,neutral,0.0,laugh,0.570232,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.2919,neutral,neutral,0.0,laugh,0.570232,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.3236,neutral,neutral,0.0,laugh,0.570232,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.3551,neutral,neutral,0.0,laugh,0.606273,,,,,,,,,,,,,,,,,,,,,,,
1722274969.363,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.3865,neutral,neutral,0.0,laugh,0.606273,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.4178,neutral,neutral,0.0,laugh,0.606273,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.4493,neutral,neutral,0.0,laugh,0.606273,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.481,neutral,frown,0.716149,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.5128,neutral,frown,0.716149,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.5441,neutral,frown,0.716149,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.5754,neutral,frown,0.716149,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.6069,neutral,frown,0.644675,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.6386,neutral,frown,0.644675,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.6703,neutral,frown,0.644675,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.7016,neutral,frown,0.644675,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.7329,neutral,frown,0.465035,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.7645,neutral,frown,0.465035,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.7962,neutral,frown,0.465035,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.8279,neutral,frown,0.465035,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.8592,neutral,frown,0.960393,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274969.8592,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.8906,neutral,frown,0.960393,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.922,neutral,frown,0.960393,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.9537,neutral,frown,0.960393,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274969.9854,neutral,frown,0.805681,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.0167,neutral,frown,0.805681,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.0483,neutral,frown,0.805681,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.08,neutral,frown,0.805681,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.1117,neutral,frown,0.501879,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.1432,neutral,frown,0.501879,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.1746,neutral,frown,0.501879,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.2059,neutral,frown,0.501879,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.2375,neutral,frown,0.198443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.2692,neutral,frown,0.198443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.3008,neutral,frown,0.198443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.3321,neutral,frown,0.198443,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.3634,neutral,frown,0.290556,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274970.3634,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.3951,neutral,frown,0.290556,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.4269,neutral,frown,0.290556,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.4586,neutral,frown,0.290556,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.4899,neutral,neutral,0.0,smile,0.307086,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.5213,neutral,neutral,0.0,smile,0.307086,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.5531,neutral,neutral,0.0,smile,0.307086,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.5848,neutral,neutral,0.0,smile,0.307086,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.6163,neutral,neutral,0.0,smile,0.230324,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.6476,neutral,neutral,0.0,smile,0.230324,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.679,neutral,neutral,0.0,smile,0.230324,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.7105,neutral,neutral,0.0,smile,0.230324,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.7422,blink,frown,0.755733,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.7737,blink,frown,0.755733,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.805,blink,frown,0.755733,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.8365,blink,frown,0.755733,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.8682,blink,frown,0.734588,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274970.8761,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.8999,neutral,frown,0.734588,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.9312,neutral,frown,0.734588,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.9626,neutral,frown,0.734588,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274970.9941,neutral,frown,0.771175,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.0258,neutral,frown,0.771175,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.0575,neutral,frown,0.771175,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.0893,neutral,frown,0.771175,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.1206,neutral,frown,0.842518,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.152,neutral,frown,0.842518,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.1837,neutral,frown,0.842518,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.2153,neutral,frown,0.842518,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.2466,neutral,frown,0.66652,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.2779,neutral,frown,0.66652,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.3094,neutral,frown,0.66652,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.3412,neutral,frown,0.66652,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.3729,neutral,frown,0.549211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
1722274971.3729,3,59,1.0,[4-4-4-4-4-100],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.4042,neutral,frown,0.549211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.4355,neutral,frown,0.549211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.467,neutral,frown,0.549211,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.4987,neutral,frown,0.413534,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.5304,neutral,frown,0.413534,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
,,,,,1722274971.5617,neutral,frown,0.413534,neutral,0.0,,,,,,,,,,,,,,,,,,,,,,,
